fecha;producto;cliente;valor
2022-08-09;pr-wd-93;cli-wd-25;30,32
2022-08-09;pr-al-52;cli-al-03;36900,0887
2022-08-09;pr-wd-93;cli-wd-72;33,32
2022-08-09;pr-al-52;cli-al-44;36064,3282
2022-08-09;pr-wd-93;cli-wd-97;40,74
2022-08-09;pr-wd-93;cli-wd-42;32,04
2022-08-09;pr-wd-93;cli-wd-99;34,56
2022-08-09;pr-al-52;cli-al-06;37153,3494
2022-08-09;pr-al-52;cli-al-39;36140,3065
2022-08-09;pr-wd-93;cli-wd-52;32,3
2022-08-09;pr-wd-93;cli-wd-23;40,48
2022-08-09;pr-wd-93;cli-wd-89;36,62
2022-08-09;pr-wd-93;cli-wd-50;33,28
2022-08-09;pr-wd-93;cli-wd-43;30,92
2022-08-09;pr-wd-93;cli-wd-19;30,24
2022-08-09;pr-wd-93;cli-wd-69;32,88
2022-08-09;pr-wd-93;cli-wd-51;32,54
2022-08-08;pr-wd-93;cli-wd-11;33,12
2022-08-08;pr-al-52;cli-al-12;36444,2193
2022-08-08;pr-wd-93;cli-wd-74;29,46
2022-08-08;pr-wd-93;cli-wd-08;29,88
2022-08-08;pr-wd-93;cli-wd-24;38,24
2022-08-08;pr-wd-93;cli-wd-92;31,6
2022-08-08;pr-wd-93;cli-wd-41;33,5
2022-08-08;pr-wd-93;cli-wd-36;29,8
2022-08-08;pr-wd-93;cli-wd-85;28,52
2022-08-08;pr-al-52;cli-al-72;37077,3712
2022-08-08;pr-wd-93;cli-wd-55;30,8
2022-08-08;pr-wd-93;cli-wd-09;30,76
2022-08-08;pr-wd-93;cli-wd-47;32,52
2022-08-08;pr-wd-93;cli-wd-15;27,42
2022-08-08;pr-wd-93;cli-wd-48;38,92
2022-08-08;pr-wd-93;cli-wd-82;31,36
2022-08-08;pr-wd-93;cli-wd-42;30,58
2022-08-08;pr-wd-93;cli-wd-60;35,38
2022-08-05;pr-dd-15;cli-dd-84;29,04
2022-08-05;pr-dd-15;cli-dd-70;28,62
2022-08-05;pr-dd-15;cli-dd-12;28,44
2022-08-05;pr-wd-93;cli-wd-02;26,42
2022-08-05;pr-wd-93;cli-wd-07;23,84
2022-08-05;pr-wd-93;cli-wd-80;28,72
2022-08-05;pr-al-52;cli-al-03;37355,958
2022-08-05;pr-wd-93;cli-wd-03;30,32
2022-08-05;pr-wd-93;cli-wd-27;34,18
2022-08-05;pr-wd-93;cli-wd-40;31,32
2022-08-05;pr-wd-93;cli-wd-33;31,82
2022-08-05;pr-wd-93;cli-wd-92;38,58
2022-08-05;pr-wd-93;cli-wd-01;33,84
2022-08-05;pr-wd-93;cli-wd-08;36,54
2022-08-05;pr-wd-93;cli-wd-32;31,76
2022-08-05;pr-wd-93;cli-wd-48;33,48
2022-08-05;pr-wd-93;cli-wd-04;30,6
2022-08-05;pr-wd-93;cli-wd-94;36,22
2022-08-05;pr-wd-93;cli-wd-70;31,48
2022-08-05;pr-wd-93;cli-wd-19;27,6
2022-08-05;pr-wd-93;cli-wd-32;34,46
2022-08-05;pr-al-52;cli-al-09;36722,8061
2022-08-05;pr-al-52;cli-al-12;36089,6543
2022-08-05;pr-wd-93;cli-wd-11;28,9
2022-08-05;pr-wd-93;cli-wd-46;34,9
2022-08-05;pr-wd-93;cli-wd-16;36,78
2022-08-05;pr-al-52;cli-al-01;44953,7799
2022-08-05;pr-wd-93;cli-wd-63;31,6
2022-08-05;pr-wd-93;cli-wd-21;33,36
2022-08-05;pr-wd-93;cli-wd-30;30,62
2022-08-05;pr-wd-93;cli-wd-13;32,42
2022-08-05;pr-wd-93;cli-wd-34;38,2
2022-08-05;pr-wd-93;cli-wd-04;23,6
2022-08-05;pr-wd-93;cli-wd-28;33,64
2022-08-05;pr-wd-93;cli-wd-95;31,84
2022-08-05;pr-wd-93;cli-wd-59;35,36
2022-08-05;pr-wd-93;cli-wd-27;37,68
2022-08-05;pr-wd-93;cli-wd-69;29,34
2022-08-03;pr-dd-15;cli-dd-25;29,78
2022-08-03;pr-dd-15;cli-dd-03;30,5
2022-08-03;pr-dd-15;cli-dd-97;28,3
2022-08-03;pr-dd-15;cli-dd-68;27,54
2022-08-03;pr-dd-15;cli-dd-25;28,44
2022-08-02;pr-dd-15;cli-dd-20;28,48
2022-08-02;pr-dd-15;cli-dd-34;28,28
2022-08-02;pr-dd-15;cli-dd-26;28,52
2022-08-02;pr-dd-15;cli-dd-05;29,52
2022-08-02;pr-dd-15;cli-dd-99;28,38
2022-08-02;pr-dd-15;cli-dd-61;28,52
2022-08-02;pr-dd-15;cli-dd-92;28,24
2022-08-02;pr-dd-15;cli-dd-93;30,06
2022-08-02;pr-dd-15;cli-dd-09;29,42
2022-08-02;pr-dd-15;cli-dd-50;28,56
2022-08-02;pr-al-52;cli-al-06;37128,0233
2022-07-31;pr-al-52;cli-al-83;36140,3065
2022-07-31;pr-al-52;cli-al-60;46574,6486
2022-07-31;pr-al-52;cli-al-44;36190,9586
2022-07-31;pr-al-52;cli-al-11;37457,2623
2022-07-31;pr-al-52;cli-al-66;35887,0457
2022-07-30;pr-al-52;cli-al-47;46448,0182
2022-07-30;pr-al-52;cli-al-73;46675,9529
2022-07-30;pr-al-52;cli-al-85;36241,6107
2022-07-29;pr-al-52;cli-al-88;35760,4154
2022-07-29;pr-al-52;cli-al-98;36646,8279
2022-07-29;pr-dd-15;cli-dd-86;28,8
2022-07-29;pr-al-52;cli-al-03;37355,958
2022-07-28;pr-al-52;cli-al-76;36925,4147
2022-07-27;pr-dd-15;cli-dd-92;28,64
2022-07-27;pr-dd-15;cli-dd-30;29,0
2022-07-27;pr-al-52;cli-al-90;37254,6537
2022-07-26;pr-al-52;cli-al-21;36520,1976
2022-07-26;pr-al-52;cli-al-28;46017,475
2022-07-26;pr-al-52;cli-al-90;44447,2585
2022-07-26;pr-al-52;cli-al-62;36266,9368
2022-07-26;pr-al-52;cli-al-33;35937,6979
2022-07-25;pr-wd-93;cli-wd-85;29,46
2022-07-25;pr-al-52;cli-al-35;43890,0849
2022-07-25;pr-wd-93;cli-wd-52;7,34
2022-07-25;pr-al-52;cli-al-34;44675,1931
2022-07-25;pr-dd-15;cli-dd-41;26,88
2022-07-25;pr-dd-15;cli-dd-51;27,34
2022-07-25;pr-al-52;cli-al-47;36039,0022
2022-07-25;pr-al-52;cli-al-82;44421,9324
2022-07-25;pr-dd-15;cli-dd-58;27,22
2022-07-25;pr-dd-15;cli-dd-75;29,42
2022-07-25;pr-al-52;cli-al-57;36013,6761
2022-07-24;pr-wd-93;cli-wd-23;32,28
2022-07-24;pr-al-52;cli-al-48;36292,2629
2022-07-24;pr-al-52;cli-al-22;44852,4756
2022-07-24;pr-wd-93;cli-wd-17;35,12
2022-07-24;pr-al-52;cli-al-69;45992,1489
2022-07-24;pr-al-52;cli-al-11;45865,5186
2022-07-24;pr-al-52;cli-al-94;45612,2578
2022-07-24;pr-wd-93;cli-wd-15;32,58
2022-07-24;pr-wd-93;cli-wd-91;28,6
2022-07-24;pr-al-52;cli-al-35;36697,4801
2022-07-24;pr-al-52;cli-al-33;36621,5018
2022-07-24;pr-wd-93;cli-wd-84;30,4
2022-07-24;pr-al-52;cli-al-16;35507,1546
2022-07-24;pr-wd-93;cli-wd-34;32,98
2022-07-24;pr-wd-93;cli-wd-66;38,46
2022-07-24;pr-wd-93;cli-wd-99;35,68
2022-07-24;pr-wd-93;cli-wd-40;38,36
2022-07-23;pr-wd-93;cli-wd-28;30,82
2022-07-23;pr-wd-93;cli-wd-47;30,18
2022-07-23;pr-wd-93;cli-wd-39;33,3
2022-07-23;pr-al-52;cli-al-70;45992,1489
2022-07-23;pr-al-52;cli-al-73;44725,8453
2022-07-23;pr-wd-93;cli-wd-20;31,76
2022-07-23;pr-wd-93;cli-wd-01;30,86
2022-07-23;pr-al-52;cli-al-72;46270,7357
2022-07-23;pr-wd-93;cli-wd-87;29,28
2022-07-23;pr-al-52;cli-al-63;46169,4314
2022-07-23;pr-wd-93;cli-wd-67;33,2
2022-07-23;pr-wd-93;cli-wd-04;33,48
2022-07-23;pr-wd-93;cli-wd-58;23,24
2022-07-23;pr-wd-93;cli-wd-25;30,94
2022-07-23;pr-wd-93;cli-wd-47;26,52
2022-07-22;pr-wd-93;cli-wd-38;32,78
2022-07-22;pr-wd-93;cli-wd-15;29,6
2022-07-22;pr-al-52;cli-al-63;44903,1278
2022-07-22;pr-al-52;cli-al-21;37381,284
2022-07-22;pr-wd-93;cli-wd-99;27,86
2022-07-22;pr-al-52;cli-al-57;36900,0887
2022-07-22;pr-al-52;cli-al-53;37355,958
2022-07-22;pr-wd-93;cli-wd-46;32,3
2022-07-22;pr-al-52;cli-al-14;45612,2578
2022-07-22;pr-wd-93;cli-wd-76;22,8
2022-07-22;pr-dd-15;cli-dd-17;29,48
2022-07-22;pr-wd-93;cli-wd-39;28,32
2022-07-22;pr-wd-93;cli-wd-09;29,52
2022-07-22;pr-wd-93;cli-wd-99;35,3
2022-07-22;pr-wd-93;cli-wd-77;36,32
2022-07-22;pr-wd-93;cli-wd-79;36,38
2022-07-22;pr-wd-93;cli-wd-82;30,52
2022-07-22;pr-wd-93;cli-wd-97;27,16
2022-07-21;pr-wd-93;cli-wd-06;28,18
2022-07-21;pr-al-52;cli-al-91;44877,8017
2022-07-21;pr-wd-93;cli-wd-23;36,36
2022-07-21;pr-al-52;cli-al-59;35912,3718
2022-07-21;pr-al-52;cli-al-91;35912,3718
2022-07-21;pr-wd-93;cli-wd-98;28,24
2022-07-21;pr-al-52;cli-al-46;44776,4974
2022-07-21;pr-al-52;cli-al-38;44447,2585
2022-07-21;pr-wd-93;cli-wd-14;36,78
2022-07-21;pr-al-52;cli-al-72;36317,589
2022-07-21;pr-wd-93;cli-wd-62;32,7
2022-07-21;pr-al-52;cli-al-35;44649,8671
2022-07-21;pr-wd-93;cli-wd-19;35,48
2022-07-21;pr-wd-93;cli-wd-30;28,64
2022-07-21;pr-wd-93;cli-wd-78;27,42
2022-07-21;pr-wd-93;cli-wd-84;30,22
2022-07-21;pr-wd-93;cli-wd-25;37,8
2022-07-20;pr-wd-93;cli-wd-40;38,96
2022-07-20;pr-wd-93;cli-wd-88;31,16
2022-07-20;pr-al-52;cli-al-14;37001,3929
2022-07-20;pr-al-52;cli-al-26;42801,0637
2022-07-20;pr-al-52;cli-al-87;37938,4577
2022-07-20;pr-al-52;cli-al-22;46017,475
2022-07-20;pr-al-52;cli-al-48;35684,4371
2022-07-20;pr-wd-93;cli-wd-83;36,62
2022-07-20;pr-al-52;cli-al-51;35963,0239
2022-07-20;pr-wd-93;cli-wd-03;30,96
2022-07-20;pr-wd-93;cli-wd-42;29,04
2022-07-20;pr-al-52;cli-al-19;35811,0675
2022-07-20;pr-wd-93;cli-wd-73;34,88
2022-07-20;pr-wd-93;cli-wd-28;36,24
2022-07-20;pr-wd-93;cli-wd-84;28,34
2022-07-20;pr-wd-93;cli-wd-45;33,72
2022-07-19;pr-wd-93;cli-wd-71;28,14
2022-07-19;pr-wd-93;cli-wd-78;28,18
2022-07-19;pr-al-52;cli-al-63;36064,3282
2022-07-19;pr-al-52;cli-al-73;36114,9804
2022-07-19;pr-al-52;cli-al-19;45029,7581
2022-07-19;pr-wd-93;cli-wd-47;35,3
2022-07-19;pr-al-52;cli-al-14;44903,1278
2022-07-19;pr-al-52;cli-al-38;45080,4103
2022-07-19;pr-wd-93;cli-wd-53;34,3
2022-07-19;pr-al-52;cli-al-61;36849,4365
2022-07-19;pr-al-52;cli-al-36;37077,3712
2022-07-19;pr-wd-93;cli-wd-40;32,8
2022-07-19;pr-wd-93;cli-wd-81;27,56
2022-07-19;pr-wd-93;cli-wd-30;37,4
2022-07-19;pr-wd-93;cli-wd-09;35,48
2022-07-18;pr-wd-93;cli-wd-64;30,78
2022-07-18;pr-wd-93;cli-wd-33;27,48
2022-07-18;pr-al-52;cli-al-52;37381,284
2022-07-18;pr-al-52;cli-al-89;37052,0451
2022-07-18;pr-wd-93;cli-wd-14;31,98
2022-07-18;pr-al-52;cli-al-75;46523,9965
2022-07-18;pr-al-52;cli-al-53;37128,0233
2022-07-18;pr-wd-93;cli-wd-99;36,54
2022-07-18;pr-wd-93;cli-wd-59;29,02
2022-07-18;pr-al-52;cli-al-78;46194,7575
2022-07-18;pr-al-52;cli-al-94;36824,1104
2022-07-18;pr-wd-93;cli-wd-41;28,22
2022-07-18;pr-wd-93;cli-wd-68;28,32
2022-07-18;pr-wd-93;cli-wd-68;36,78
2022-07-18;pr-wd-93;cli-wd-92;34,64
2022-07-18;pr-wd-93;cli-wd-08;29,04
2022-07-17;pr-wd-93;cli-wd-02;35,68
2022-07-17;pr-al-52;cli-al-86;45789,5403
2022-07-17;pr-wd-93;cli-wd-41;37,32
2022-07-17;pr-al-52;cli-al-55;38014,4359
2022-07-17;pr-al-52;cli-al-16;36900,0887
2022-07-17;pr-wd-93;cli-wd-93;27,02
2022-07-17;pr-al-52;cli-al-62;36494,8715
2022-07-17;pr-wd-93;cli-wd-48;28,64
2022-07-17;pr-al-52;cli-al-30;47613,0176
2022-07-17;pr-al-52;cli-al-12;36773,4583
2022-07-17;pr-wd-93;cli-wd-35;28,28
2022-07-17;pr-wd-93;cli-wd-11;29,98
2022-07-17;pr-wd-93;cli-wd-64;36,9
2022-07-17;pr-wd-93;cli-wd-50;32,34
2022-07-17;pr-wd-93;cli-wd-85;30,54
2022-07-17;pr-wd-93;cli-wd-21;32,72
2022-07-16;pr-wd-93;cli-wd-69;33,88
2022-07-16;pr-wd-93;cli-wd-48;29,22
2022-07-16;pr-wd-93;cli-wd-20;29,28
2022-07-16;pr-al-52;cli-al-67;46042,8011
2022-07-16;pr-wd-93;cli-wd-44;34,22
2022-07-16;pr-wd-93;cli-wd-33;35,78
2022-07-16;pr-wd-93;cli-wd-73;26,72
2022-07-16;pr-wd-93;cli-wd-61;27,5
2022-07-16;pr-al-52;cli-al-09;37204,0015
2022-07-16;pr-al-52;cli-al-68;37609,2187
2022-07-16;pr-wd-93;cli-wd-35;28,22
2022-07-16;pr-al-52;cli-al-81;38115,7402
2022-07-16;pr-wd-93;cli-wd-98;29,7
2022-07-16;pr-wd-93;cli-wd-88;32,9
2022-07-16;pr-wd-93;cli-wd-96;31,82
2022-07-16;pr-wd-93;cli-wd-65;26,64
2022-07-16;pr-wd-93;cli-wd-08;35,42
2022-07-16;pr-wd-93;cli-wd-45;33,86
2022-07-15;pr-wd-93;cli-wd-87;28,14
2022-07-15;pr-wd-93;cli-wd-47;34,12
2022-07-15;pr-wd-93;cli-wd-40;33,1
2022-07-15;pr-al-52;cli-al-76;37204,0015
2022-07-15;pr-wd-93;cli-wd-54;26,72
2022-07-15;pr-al-52;cli-al-76;45713,5621
2022-07-15;pr-wd-93;cli-wd-46;29,7
2022-07-15;pr-wd-93;cli-wd-47;32,94
2022-07-15;pr-al-52;cli-al-15;47435,7351
2022-07-15;pr-wd-93;cli-wd-19;29,12
2022-07-15;pr-wd-93;cli-wd-26;33,3
2022-07-15;pr-wd-93;cli-wd-52;26,88
2022-07-15;pr-wd-93;cli-wd-93;31,1
2022-07-15;pr-al-52;cli-al-22;47005,1919
2022-07-15;pr-wd-93;cli-wd-21;34,92
2022-07-15;pr-wd-93;cli-wd-51;32,98
2022-07-15;pr-wd-93;cli-wd-38;29,54
2022-07-15;pr-wd-93;cli-wd-20;27,02
2022-07-15;pr-wd-93;cli-wd-29;34,9
2022-07-15;pr-wd-93;cli-wd-51;28,9
2022-07-15;pr-wd-93;cli-wd-04;32,14
2022-07-15;pr-wd-93;cli-wd-55;31,34
2022-07-14;pr-wd-93;cli-wd-71;29,94
2022-07-14;pr-wd-93;cli-wd-92;31,86
2022-07-14;pr-wd-93;cli-wd-28;30,02
2022-07-14;pr-wd-93;cli-wd-04;27,88
2022-07-14;pr-al-52;cli-al-22;37001,3929
2022-07-14;pr-wd-93;cli-wd-76;34,0
2022-07-14;pr-wd-93;cli-wd-45;36,44
2022-07-14;pr-wd-93;cli-wd-67;38,7
2022-07-14;pr-wd-93;cli-wd-86;30,38
2022-07-14;pr-wd-93;cli-wd-66;31,04
2022-07-14;pr-wd-93;cli-wd-88;33,18
2022-07-14;pr-wd-93;cli-wd-34;30,1
2022-07-14;pr-wd-93;cli-wd-91;36,68
2022-07-14;pr-wd-93;cli-wd-55;30,0
2022-07-14;pr-wd-93;cli-wd-01;30,7
2022-07-14;pr-wd-93;cli-wd-72;36,06
2022-07-14;pr-wd-93;cli-wd-87;35,08
2022-07-14;pr-wd-93;cli-wd-38;31,06
2022-07-13;pr-wd-93;cli-wd-06;26,92
2022-07-13;pr-wd-93;cli-wd-86;35,98
2022-07-13;pr-wd-93;cli-wd-25;36,36
2022-07-13;pr-wd-93;cli-wd-82;29,02
2022-07-13;pr-wd-93;cli-wd-17;28,24
2022-07-13;pr-wd-93;cli-wd-61;27,5
2022-07-13;pr-wd-93;cli-wd-12;33,96
2022-07-13;pr-wd-93;cli-wd-06;35,4
2022-07-13;pr-al-52;cli-al-90;45105,7364
2022-07-13;pr-wd-93;cli-wd-27;31,34
2022-07-13;pr-wd-93;cli-wd-08;29,44
2022-07-13;pr-wd-93;cli-wd-83;32,54
2022-07-13;pr-wd-93;cli-wd-65;33,58
2022-07-13;pr-wd-93;cli-wd-57;39,08
2022-07-13;pr-wd-93;cli-wd-93;38,3
2022-07-13;pr-wd-93;cli-wd-99;33,7
2022-07-13;pr-wd-93;cli-wd-40;30,32
2022-07-13;pr-wd-93;cli-wd-14;32,88
2022-07-12;pr-wd-93;cli-wd-35;30,54
2022-07-12;pr-wd-93;cli-wd-48;30,02
2022-07-12;pr-wd-93;cli-wd-84;29,98
2022-07-12;pr-al-52;cli-al-56;37558,5666
2022-07-12;pr-wd-93;cli-wd-49;28,48
2022-07-12;pr-al-52;cli-al-13;37685,1969
2022-07-12;pr-wd-93;cli-wd-61;33,52
2022-07-12;pr-al-52;cli-al-49;45637,5839
2022-07-12;pr-al-52;cli-al-46;37153,3494
2022-07-12;pr-wd-93;cli-wd-62;37,18
2022-07-12;pr-al-52;cli-al-08;37735,8491
2022-07-12;pr-wd-93;cli-wd-43;34,58
2022-07-12;pr-wd-93;cli-wd-20;31,64
2022-07-12;pr-wd-93;cli-wd-97;30,04
2022-07-12;pr-wd-93;cli-wd-90;29,56
2022-07-12;pr-al-52;cli-al-39;37583,8926
2022-07-12;pr-al-52;cli-al-85;37583,8926
2022-07-12;pr-wd-93;cli-wd-49;34,28
2022-07-12;pr-wd-93;cli-wd-64;29,04
2022-07-12;pr-wd-93;cli-wd-62;27,76
2022-07-12;pr-wd-93;cli-wd-54;29,14
2022-07-12;pr-wd-93;cli-wd-09;24,94
2022-07-12;pr-wd-93;cli-wd-88;30,98
2022-07-12;pr-wd-93;cli-wd-37;35,34
2022-07-12;pr-wd-93;cli-wd-49;28,32
2022-07-12;pr-wd-93;cli-wd-41;28,0
2022-07-11;pr-wd-93;cli-wd-17;30,86
2022-07-11;pr-wd-93;cli-wd-88;29,66
2022-07-11;pr-wd-93;cli-wd-21;29,58
2022-07-11;pr-al-52;cli-al-51;37685,1969
2022-07-11;pr-wd-93;cli-wd-59;35,04
2022-07-11;pr-al-52;cli-al-39;45384,3232
2022-07-11;pr-wd-93;cli-wd-55;30,28
2022-07-11;pr-al-52;cli-al-41;46448,0182
2022-07-11;pr-dd-15;cli-dd-39;24,9
2022-07-11;pr-dd-15;cli-dd-13;26,86
2022-07-11;pr-wd-93;cli-wd-64;33,66
2022-07-11;pr-al-52;cli-al-11;46701,279
2022-07-11;pr-wd-93;cli-wd-19;31,04
2022-07-11;pr-dd-15;cli-dd-11;28,06
2022-07-11;pr-wd-93;cli-wd-77;28,78
2022-07-11;pr-wd-93;cli-wd-46;36,64
2022-07-11;pr-wd-93;cli-wd-45;35,16
2022-07-11;pr-wd-93;cli-wd-01;29,66
2022-07-11;pr-wd-93;cli-wd-40;33,86
2022-07-11;pr-wd-93;cli-wd-19;38,4
2022-07-11;pr-wd-93;cli-wd-76;30,72
2022-07-11;pr-wd-93;cli-wd-72;29,24
2022-07-11;pr-wd-93;cli-wd-72;30,36
2022-07-11;pr-wd-93;cli-wd-61;39,06
2022-07-10;pr-wd-93;cli-wd-12;35,72
2022-07-10;pr-wd-93;cli-wd-61;33,54
2022-07-10;pr-wd-93;cli-wd-33;26,38
2022-07-10;pr-wd-93;cli-wd-45;37,4
2022-07-10;pr-al-52;cli-al-90;37026,719
2022-07-10;pr-al-52;cli-al-92;44928,4539
2022-07-10;pr-al-52;cli-al-69;36064,3282
2022-07-10;pr-wd-93;cli-wd-08;29,34
2022-07-10;pr-wd-93;cli-wd-25;36,72
2022-07-10;pr-wd-93;cli-wd-91;35,02
2022-07-10;pr-al-52;cli-al-46;37330,6319
2022-07-10;pr-wd-93;cli-wd-87;28,92
2022-07-10;pr-wd-93;cli-wd-30;32,7
2022-07-10;pr-al-52;cli-al-47;36798,7844
2022-07-10;pr-wd-93;cli-wd-87;26,5
2022-07-10;pr-al-52;cli-al-49;36925,4147
2022-07-10;pr-wd-93;cli-wd-47;28,76
2022-07-10;pr-wd-93;cli-wd-84;36,68
2022-07-10;pr-wd-93;cli-wd-82;27,6
2022-07-10;pr-wd-93;cli-wd-18;28,14
2022-07-10;pr-wd-93;cli-wd-66;28,08
2022-07-10;pr-wd-93;cli-wd-68;34,42
2022-07-10;pr-wd-93;cli-wd-94;36,28
2022-07-10;pr-wd-93;cli-wd-33;33,06
2022-07-09;pr-wd-93;cli-wd-36;39,6
2022-07-09;pr-wd-93;cli-wd-82;30,54
2022-07-09;pr-wd-93;cli-wd-19;27,2
2022-07-09;pr-al-52;cli-al-28;37583,8926
2022-07-09;pr-wd-93;cli-wd-40;27,42
2022-07-09;pr-al-52;cli-al-84;46017,475
2022-07-09;pr-wd-93;cli-wd-97;33,94
2022-07-09;pr-al-52;cli-al-76;37102,6972
2022-07-09;pr-al-52;cli-al-15;45890,8446
2022-07-09;pr-wd-93;cli-wd-41;31,78
2022-07-09;pr-wd-93;cli-wd-39;35,88
2022-07-09;pr-wd-93;cli-wd-02;38,94
2022-07-09;pr-wd-93;cli-wd-63;28,48
2022-07-09;pr-wd-93;cli-wd-29;26,98
2022-07-09;pr-wd-93;cli-wd-74;33,2
2022-07-09;pr-wd-93;cli-wd-66;39,14
2022-07-09;pr-wd-93;cli-wd-51;37,58
2022-07-09;pr-wd-93;cli-wd-75;27,44
2022-07-09;pr-wd-93;cli-wd-77;28,96
2022-07-09;pr-wd-93;cli-wd-10;26,36
2022-07-08;pr-wd-93;cli-wd-14;32,26
2022-07-08;pr-wd-93;cli-wd-82;32,64
2022-07-08;pr-wd-93;cli-wd-51;35,72
2022-07-08;pr-al-52;cli-al-73;45966,8229
2022-07-08;pr-al-52;cli-al-39;46701,279
2022-07-08;pr-wd-93;cli-wd-28;30,84
2022-07-08;pr-al-52;cli-al-03;46093,4532
2022-07-08;pr-al-52;cli-al-84;36950,7408
2022-07-08;pr-al-52;cli-al-70;37533,2405
2022-07-08;pr-wd-93;cli-wd-27;33,14
2022-07-08;pr-wd-93;cli-wd-02;31,92
2022-07-08;pr-wd-93;cli-wd-93;35,38
2022-07-08;pr-wd-93;cli-wd-38;32,52
2022-07-08;pr-wd-93;cli-wd-03;32,46
2022-07-08;pr-wd-93;cli-wd-16;29,28
2022-07-08;pr-wd-93;cli-wd-94;33,36
2022-07-07;pr-wd-93;cli-wd-40;26,76
2022-07-07;pr-wd-93;cli-wd-02;29,38
2022-07-07;pr-dd-15;cli-dd-81;29,54
2022-07-07;pr-wd-93;cli-wd-41;39,06
2022-07-07;pr-wd-93;cli-wd-12;29,38
2022-07-07;pr-wd-93;cli-wd-35;33,0
2022-07-07;pr-al-52;cli-al-65;35861,7197
2022-07-07;pr-wd-93;cli-wd-55;28,6
2022-07-07;pr-al-52;cli-al-45;36925,4147
2022-07-07;pr-wd-93;cli-wd-79;31,2
2022-07-07;pr-wd-93;cli-wd-90;34,02
2022-07-07;pr-wd-93;cli-wd-85;33,26
2022-07-07;pr-wd-93;cli-wd-62;32,46
2022-07-06;pr-wd-93;cli-wd-49;28,2
2022-07-06;pr-wd-93;cli-wd-95;28,6
2022-07-06;pr-wd-93;cli-wd-25;36,9
2022-07-06;pr-wd-93;cli-wd-23;32,62
2022-07-06;pr-wd-93;cli-wd-24;29,46
2022-07-06;pr-wd-93;cli-wd-38;27,94
2022-07-06;pr-wd-93;cli-wd-28;28,94
2022-07-06;pr-al-52;cli-al-21;36570,8497
2022-07-06;pr-wd-93;cli-wd-54;35,14
2022-07-06;pr-al-52;cli-al-18;44675,1931
2022-07-06;pr-wd-93;cli-wd-36;32,96
2022-07-06;pr-al-52;cli-al-99;45612,2578
2022-07-06;pr-wd-93;cli-wd-45;30,98
2022-07-06;pr-al-52;cli-al-73;35811,0675
2022-07-06;pr-wd-93;cli-wd-53;29,48
2022-07-06;pr-al-52;cli-al-30;36444,2193
2022-07-06;pr-al-52;cli-al-60;36646,8279
2022-07-06;pr-al-52;cli-al-98;44751,1713
2022-07-06;pr-wd-93;cli-wd-32;31,7
2022-07-06;pr-wd-93;cli-wd-67;32,94
2022-07-06;pr-wd-93;cli-wd-67;26,16
2022-07-06;pr-wd-93;cli-wd-28;36,58
2022-07-05;pr-wd-93;cli-wd-44;28,14
2022-07-05;pr-wd-93;cli-wd-79;34,86
2022-07-05;pr-wd-93;cli-wd-41;33,48
2022-07-05;pr-al-52;cli-al-63;46068,1272
2022-07-05;pr-dd-15;cli-dd-23;26,86
2022-07-05;pr-wd-93;cli-wd-75;27,86
2022-07-05;pr-al-52;cli-al-48;37735,8491
2022-07-05;pr-dd-15;cli-dd-32;27,58
2022-07-05;pr-wd-93;cli-wd-57;28,48
2022-07-05;pr-al-52;cli-al-33;37229,3276
2022-07-05;pr-dd-15;cli-dd-24;29,04
2022-07-05;pr-al-52;cli-al-39;36241,6107
2022-07-05;pr-wd-93;cli-wd-34;34,62
2022-07-05;pr-dd-15;cli-dd-56;27,78
2022-07-05;pr-dd-15;cli-dd-28;25,94
2022-07-05;pr-wd-93;cli-wd-37;28,26
2022-07-05;pr-al-52;cli-al-07;44903,1278
2022-07-05;pr-dd-15;cli-dd-68;28,72
2022-07-05;pr-wd-93;cli-wd-37;34,34
2022-07-05;pr-al-52;cli-al-56;37153,3494
2022-07-05;pr-wd-93;cli-wd-65;27,94
2022-07-05;pr-al-52;cli-al-65;36039,0022
2022-07-05;pr-dd-15;cli-dd-47;29,34
2022-07-05;pr-dd-15;cli-dd-20;27,56
2022-07-05;pr-dd-15;cli-dd-19;28,02
2022-07-05;pr-al-52;cli-al-29;37001,3929
2022-07-05;pr-wd-93;cli-wd-74;27,98
2022-07-05;pr-al-52;cli-al-60;46372,04
2022-07-05;pr-al-52;cli-al-18;35659,1111
2022-07-05;pr-wd-93;cli-wd-92;34,48
2022-07-05;pr-wd-93;cli-wd-35;35,18
2022-07-05;pr-wd-93;cli-wd-43;30,36
2022-07-05;pr-wd-93;cli-wd-95;31,56
2022-07-05;pr-wd-93;cli-wd-91;30,32
2022-07-05;pr-wd-93;cli-wd-11;28,64
2022-07-05;pr-wd-93;cli-wd-49;33,88
2022-07-05;pr-al-52;cli-al-38;35684,4371
2022-07-05;pr-al-52;cli-al-64;36646,8279
2022-07-04;pr-wd-93;cli-wd-69;36,36
2022-07-04;pr-wd-93;cli-wd-08;33,26
2022-07-04;pr-wd-93;cli-wd-34;31,26
2022-07-04;pr-al-52;cli-al-48;46245,4097
2022-07-04;pr-wd-93;cli-wd-56;27,94
2022-07-04;pr-al-52;cli-al-76;44953,7799
2022-07-04;pr-wd-93;cli-wd-65;27,14
2022-07-04;pr-al-52;cli-al-31;37178,6755
